checking_date,departing_date,trip_type,pax_count,departing_airport,arriving_airport,flight,departing_time,arrival_time,fare_name,price,currency
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH6019,9:35a.m.,8:00p.m.,Economy Value,1998.90,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH6019,9:35a.m.,8:00p.m.,Economy Value,2651.90,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH6019,9:35a.m.,8:00p.m.,Economy Value,4172.90,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH6019,9:35a.m.,8:00p.m.,Economy Value,2565.90,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH6019,9:35a.m.,8:00p.m.,Economy Value,2651.90,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH5884,9:45p.m.,4:05p.m.,Economy Value,2783.40,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH5884,9:45p.m.,4:05p.m.,Economy Value,2826.40,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH5884,9:45p.m.,4:05p.m.,Economy Value,2893.40,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,1995.60,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,2038.60,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,2691.60,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,4212.60,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,3023.60,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,3110.60,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,1956.90,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,1999.90,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,2652.90,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,4173.90,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,2984.90,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,3071.90,USD
2026-07-22,Oct 22 (Thu),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Standard,1909.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,1909.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,1952.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,2605.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,4126.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,2937.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,3024.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,1909.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,1952.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,2605.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,4126.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,2937.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,3024.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,1909.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,1952.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,2605.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,4126.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,2937.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,3024.70,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,1971.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,2014.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,2667.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,4188.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,2999.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,3086.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,1964.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,2007.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,2660.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,4181.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,2574.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,2660.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,1971.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,2014.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,2667.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,4188.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,2999.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,3086.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,1956.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,1999.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,2652.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,4173.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,2984.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,3071.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,1955.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,1998.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,2651.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,4172.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,2565.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,2651.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,1971.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,2014.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,2667.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,4188.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,2999.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,3086.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,1964.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,2007.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,2660.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,4181.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,2574.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,2660.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,1971.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,2014.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,2667.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,4188.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,2999.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,3086.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6635,9:45p.m.,9:40a.m.,Economy Value,2813.00,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6635,9:45p.m.,9:40a.m.,Economy Value,2856.00,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6635,9:45p.m.,9:40a.m.,Economy Value,2923.00,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,1971.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,2014.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,2667.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,4188.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,2999.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,3086.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5643,10:45p.m.,8:30a.m.,Economy Value,1964.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5643,10:45p.m.,8:30a.m.,Economy Value,2007.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5643,10:45p.m.,8:30a.m.,Economy Value,2574.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5643,10:45p.m.,8:30a.m.,Economy Value,2660.30,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,10:55p.m.,9:00a.m.,Economy Value,1971.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,10:55p.m.,9:00a.m.,Economy Value,2014.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,10:55p.m.,9:00a.m.,Economy Value,2667.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,10:55p.m.,9:00a.m.,Economy Value,4188.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,10:55p.m.,9:00a.m.,Economy Value,2999.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,10:55p.m.,9:00a.m.,Economy Value,3086.10,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6138,9:55a.m.,8:05p.m.,Economy Value,1956.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6138,9:55a.m.,8:05p.m.,Economy Value,1999.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6138,9:55a.m.,8:05p.m.,Economy Value,2652.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6138,9:55a.m.,8:05p.m.,Economy Value,4173.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6138,9:55a.m.,8:05p.m.,Economy Value,2984.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6138,9:55a.m.,8:05p.m.,Economy Value,3071.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6019,9:35a.m.,8:00p.m.,Economy Value,1955.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6019,9:35a.m.,8:00p.m.,Economy Value,1998.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6019,9:35a.m.,8:00p.m.,Economy Value,2651.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6019,9:35a.m.,8:00p.m.,Economy Value,4172.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6019,9:35a.m.,8:00p.m.,Economy Value,2565.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH6019,9:35a.m.,8:00p.m.,Economy Value,2651.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5884,9:45p.m.,4:05p.m.,Economy Value,2783.40,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5884,9:45p.m.,4:05p.m.,Economy Value,2826.40,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5884,9:45p.m.,4:05p.m.,Economy Value,2893.40,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,1995.60,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,2038.60,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,2691.60,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,4212.60,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,3023.60,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH5436,9:25a.m.,9:00a.m.,Economy Value,3110.60,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,1956.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,1999.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,2652.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,4173.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,2984.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Value,3071.90,USD
2026-07-22,Oct 23 (Fri),OW,1,HND,FRA,NH211,9:55a.m.,9:05p.m.,Economy Standard,1909.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,1909.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,1952.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,2605.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,4126.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,2937.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH223,9:40a.m.,5:25p.m.,Economy Value,3024.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,1909.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,1952.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,2605.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,4126.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,2937.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5853,11:45a.m.,7:00p.m.,Economy Value,3024.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,1909.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,1952.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,2605.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,4126.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,2937.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH203,9:40p.m.,5:20a.m.,Economy Value,3024.70,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,1971.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,2014.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,2667.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,4188.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,2999.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,7:00p.m.,Economy Value,3086.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,1964.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,2007.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,2660.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,4181.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,2574.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,8:30a.m.,Economy Value,2660.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,1971.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,2014.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,2667.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,4188.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,2999.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,9:00a.m.,Economy Value,3086.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,1956.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,1999.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,2652.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,4173.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,2984.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH211,9:55a.m.,8:05p.m.,Economy Value,3071.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,1955.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,1998.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,2651.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,4172.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,2565.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH215,9:35a.m.,8:00p.m.,Economy Value,2651.90,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,1971.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,2014.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,2667.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,4188.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,2999.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5851,9:25a.m.,8:00p.m.,Economy Value,3086.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,1964.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,2007.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,2660.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,4181.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,2574.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH205,10:45p.m.,9:30a.m.,Economy Value,2660.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,1971.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,2014.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,2667.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,4188.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,2999.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH217,10:55p.m.,10:00a.m.,Economy Value,3086.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH6635,9:45p.m.,9:40a.m.,Economy Value,2813.00,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH6635,9:45p.m.,9:40a.m.,Economy Value,2856.00,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH6635,9:45p.m.,9:40a.m.,Economy Value,2923.00,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,1971.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,2014.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,2667.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,4188.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,2999.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH6060,9:25a.m.,7:00p.m.,Economy Value,3086.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5643,10:45p.m.,8:30a.m.,Economy Value,1964.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5643,10:45p.m.,8:30a.m.,Economy Value,2007.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5643,10:45p.m.,8:30a.m.,Economy Value,2574.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5643,10:45p.m.,8:30a.m.,Economy Value,2660.30,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5436,10:55p.m.,9:00a.m.,Economy Value,1971.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5436,10:55p.m.,9:00a.m.,Economy Value,2014.10,USD
2026-07-22,Oct 24 (Sat),OW,1,HND,FRA,NH5436,10:55p.m.,9:00a.m.,Economy Value,2667.10,USD
